File,Version,Rank,Name,Count
http://example.com/dbpedia_2016-04,8,7,http://dbpedia.org/resource/List_of_Chinese_football_transfers_winter_2014,1431
http://example.com/dbpedia_2016-04,8,8,http://dbpedia.org/resource/2014–15_UEFA_Youth_League_squads,1380
http://example.com/dbpedia_2016-04,8,9,http://dbpedia.org/resource/List_of_Japanese_football_transfers_winter_2014–15,1327
http://example.com/dbpedia_2016-04,8,10,http://dbpedia.org/resource/List_of_Dutch_football_transfers_summer_2010–11,1295
http://example.com/dbpedia_2016-10,9,1,http://dbpedia.org/resource/List_of_Serbian_football_transfers_summer_2016,2025
http://example.com/dbpedia_2016-10,9,2,http://dbpedia.org/resource/List_of_Chinese_football_transfers_winter_2015,1801
http://example.com/dbpedia_2016-10,9,3,http://dbpedia.org/resource/List_of_Iranian_football_transfers_summer_2013,1711
http://example.com/dbpedia_2016-10,9,4,http://dbpedia.org/resource/List_of_Japanese_football_transfers_winter_2015–16,1674
http://example.com/dbpedia_2016-10,9,5,http://dbpedia.org/resource/List_of_Malaysian_football_transfers_2012,1635
http://example.com/dbpedia_2016-10,9,6,http://dbpedia.org/resource/List_of_Chinese_football_transfers_winter_2016,1568
http://example.com/dbpedia_2016-10,9,7,http://dbpedia.org/resource/List_of_Russian_football_transfers_winter_2010–11,1561
http://example.com/dbpedia_2016-10,9,8,http://dbpedia.org/resource/List_of_Russian_football_transfers_winter_2009–10,1457
http://example.com/dbpedia_2016-10,9,9,http://dbpedia.org/resource/List_of_Chinese_football_transfers_winter_2014,1432
http://example.com/dbpedia_2016-10,9,10,http://dbpedia.org/resource/2014–15_UEFA_Youth_League_squads,1428
http://example.com/dbpedia_2019-08,10,1,http://dbpedia.org/resource/List_of_Serbian_football_transfers_summer_2017,2186
http://example.com/dbpedia_2019-08,10,2,http://dbpedia.org/resource/List_of_Serbian_football_transfers_summer_2016,2042
http://example.com/dbpedia_2019-08,10,3,http://dbpedia.org/resource/List_of_Chinese_football_transfers_winter_2019,2009
http://example.com/dbpedia_2019-08,10,4,http://dbpedia.org/resource/List_of_Serbian_football_transfers_summer_2018,1981
http://example.com/dbpedia_2019-08,10,5,http://dbpedia.org/resource/List_of_Chinese_football_transfers_winter_2015,1804
http://example.com/dbpedia_2019-08,10,6,http://dbpedia.org/resource/List_of_Iranian_football_transfers_summer_2013,1711
http://example.com/dbpedia_2019-08,10,7,http://dbpedia.org/resource/List_of_Romanian_football_transfers_summer_2018,1684
http://example.com/dbpedia_2019-08,10,8,http://dbpedia.org/resource/List_of_Chinese_football_transfers_winter_2018,1653
http://example.com/dbpedia_2019-08,10,9,http://dbpedia.org/resource/List_of_Malaysian_football_transfers_2012,1641
http://example.com/dbpedia_2019-08,10,10,http://dbpedia.org/resource/List_of_Chinese_football_transfers_winter_2017,1584
http://example.com/dbpedia_2019-09,11,1,http://dbpedia.org/resource/List_of_Serbian_football_transfers_summer_2017,2186
http://example.com/dbpedia_2019-09,11,2,http://dbpedia.org/resource/List_of_Serbian_football_transfers_summer_2016,2042
http://example.com/dbpedia_2019-09,11,3,http://dbpedia.org/resource/List_of_Chinese_football_transfers_winter_2019,2009
http://example.com/dbpedia_2019-09,11,4,http://dbpedia.org/resource/List_of_Serbian_football_transfers_summer_2018,1981
http://example.com/dbpedia_2019-09,11,5,http://dbpedia.org/resource/List_of_Chinese_football_transfers_winter_2015,1804
http://example.com/dbpedia_2019-09,11,6,http://dbpedia.org/resource/List_of_Iranian_football_transfers_summer_2013,1711
http://example.com/dbpedia_2019-09,11,7,http://dbpedia.org/resource/List_of_Romanian_football_transfers_summer_2018,1684
http://example.com/dbpedia_2019-09,11,8,http://dbpedia.org/resource/List_of_Chinese_football_transfers_winter_2018,1653
http://example.com/dbpedia_2019-09,11,9,http://dbpedia.org/resource/List_of_Malaysian_football_transfers_2012,1641
http://example.com/dbpedia_2019-09,11,10,http://dbpedia.org/resource/List_of_Chinese_football_transfers_winter_2017,1584
http://example.com/wiki_20140526,0,1,http://www.wikidata.org/entity/Q40030,505
http://example.com/wiki_20140526,0,2,http://www.wikidata.org/entity/Q40430,427
http://example.com/wiki_20140526,0,3,http://www.wikidata.org/entity/Q15499,409
http://example.com/wiki_20140526,0,4,http://www.wikidata.org/entity/Q16287,331
http://example.com/wiki_20140526,0,5,http://www.wikidata.org/entity/Q41115,305
http://example.com/wiki_20140526,0,6,http://www.wikidata.org/entity/Q36687,281
http://example.com/wiki_20140526,0,7,http://www.wikidata.org/entity/Q15091,262
http://example.com/wiki_20140526,0,8,http://www.wikidata.org/entity/Q41587,256
http://example.com/wiki_20140526,0,9,http://www.wikidata.org/entity/Q16137,255
http://example.com/wiki_20140526,0,10,http://www.wikidata.org/entity/Q16289,234
http://example.com/wiki_20140804,1,1,http://www.wikidata.org/entity/Q40030,503
http://example.com/wiki_20140804,1,2,http://www.wikidata.org/entity/Q40430,424
http://example.com/wiki_20140804,1,3,http://www.wikidata.org/entity/Q15499,405
http://example.com/wiki_20140804,1,4,http://www.wikidata.org/entity/Q16287,327
http://example.com/wiki_20140804,1,5,http://www.wikidata.org/entity/Q41115,302
http://example.com/wiki_20140804,1,6,http://www.wikidata.org/entity/Q36687,274
http://example.com/wiki_20140804,1,7,http://www.wikidata.org/entity/Q15091,258
http://example.com/wiki_20140804,1,8,http://www.wikidata.org/entity/Q16137,253
http://example.com/wiki_20140804,1,9,http://www.wikidata.org/entity/Q41587,253
http://example.com/wiki_20140804,1,10,http://www.wikidata.org/entity/Q16289,229
http://example.com/wiki_20141110,2,1,http://www.wikidata.org/entity/Q511968,509
http://example.com/wiki_20141110,2,2,http://www.wikidata.org/entity/Q40030,506
http://example.com/wiki_20141110,2,3,http://www.wikidata.org/entity/Q287896,429
http://example.com/wiki_20141110,2,4,http://www.wikidata.org/entity/Q40430,427
http://example.com/wiki_20141110,2,5,http://www.wikidata.org/entity/Q15499,408
http://example.com/wiki_20141110,2,6,http://www.wikidata.org/entity/Q409166,338
http://example.com/wiki_20141110,2,7,http://www.wikidata.org/entity/Q16287,329
http://example.com/wiki_20141110,2,8,http://www.wikidata.org/entity/Q737488,317
http://example.com/wiki_20141110,2,9,http://www.wikidata.org/entity/Q41115,305
http://example.com/wiki_20141110,2,10,http://www.wikidata.org/entity/Q6714402,287
http://example.com/wiki_20150223,3,1,http://www.wikidata.org/entity/Q40030,511
http://example.com/wiki_20150223,3,2,http://www.wikidata.org/entity/Q40430,434
http://example.com/wiki_20150223,3,3,http://www.wikidata.org/entity/Q15499,413
http://example.com/wiki_20150223,3,4,http://www.wikidata.org/entity/Q16287,346
http://example.com/wiki_20150223,3,5,http://www.wikidata.org/entity/Q131736,345
http://example.com/wiki_20150223,3,6,http://www.wikidata.org/entity/Q41115,312
http://example.com/wiki_20150223,3,7,http://www.wikidata.org/entity/Q36687,282
http://example.com/wiki_20150223,3,8,http://www.wikidata.org/entity/Q15091,269
http://example.com/wiki_20150223,3,9,http://www.wikidata.org/entity/Q16137,267
http://example.com/wiki_20150223,3,10,http://www.wikidata.org/entity/Q41587,262
http://example.com/wiki_20150601,4,1,http://www.wikidata.org/entity/Q12689,926
http://example.com/wiki_20150601,4,2,http://www.wikidata.org/entity/Q3093,844
http://example.com/wiki_20150601,4,3,http://www.wikidata.org/entity/Q16987,684
http://example.com/wiki_20150601,4,4,http://www.wikidata.org/entity/Q12700,573
http://example.com/wiki_20150601,4,5,http://www.wikidata.org/entity/Q12538,570
http://example.com/wiki_20150601,4,6,http://www.wikidata.org/entity/Q3249,565
http://example.com/wiki_20150601,4,7,http://www.wikidata.org/entity/Q12589,561
http://example.com/wiki_20150601,4,8,http://www.wikidata.org/entity/Q3105,542
http://example.com/wiki_20150601,4,9,http://www.wikidata.org/entity/Q12703,540
http://example.com/wiki_20150601,4,10,http://www.wikidata.org/entity/Q12753,536
http://example.com/wiki_20150817,5,1,http://www.wikidata.org/entity/Q12689,937
http://example.com/wiki_20150817,5,2,http://www.wikidata.org/entity/Q3093,853
http://example.com/wiki_20150817,5,3,http://www.wikidata.org/entity/Q16987,694
http://example.com/wiki_20150817,5,4,http://www.wikidata.org/entity/Q12700,585
http://example.com/wiki_20150817,5,5,http://www.wikidata.org/entity/Q12538,580
http://example.com/wiki_20150817,5,6,http://www.wikidata.org/entity/Q3249,575
http://example.com/wiki_20150817,5,7,http://www.wikidata.org/entity/Q12589,572
http://example.com/wiki_20150817,5,8,http://www.wikidata.org/entity/Q511968,554
http://example.com/wiki_20150817,5,9,http://www.wikidata.org/entity/Q3105,553
http://example.com/wiki_20150817,5,10,http://www.wikidata.org/entity/Q12703,552
http://example.com/wiki_20151012,6,1,http://www.wikidata.org/entity/Q12689,941
http://example.com/wiki_20151012,6,2,http://www.wikidata.org/entity/Q3093,855
http://example.com/wiki_20151012,6,3,http://www.wikidata.org/entity/Q16987,693
http://example.com/wiki_20151012,6,4,http://www.wikidata.org/entity/Q12538,584
http://example.com/wiki_20151012,6,5,http://www.wikidata.org/entity/Q3249,579
http://example.com/wiki_20151012,6,6,http://www.wikidata.org/entity/Q12589,572
http://example.com/wiki_20151012,6,7,http://www.wikidata.org/entity/Q12700,565
http://example.com/wiki_20151012,6,8,http://www.wikidata.org/entity/Q287896,560
http://example.com/wiki_20151012,6,9,http://www.wikidata.org/entity/Q511968,558
http://example.com/wiki_20151012,6,10,http://www.wikidata.org/entity/Q3105,556
http://example.com/wiki_20151228,7,1,http://www.wikidata.org/entity/Q3093,844
http://example.com/wiki_20151228,7,2,http://www.wikidata.org/entity/Q16987,691
http://example.com/wiki_20151228,7,3,http://www.wikidata.org/entity/Q287896,593
http://example.com/wiki_20151228,7,4,http://www.wikidata.org/entity/Q21132911,587
http://example.com/wiki_20151228,7,5,http://www.wikidata.org/entity/Q12538,575
http://example.com/wiki_20151228,7,6,http://www.wikidata.org/entity/Q12589,566
http://example.com/wiki_20151228,7,7,http://www.wikidata.org/entity/Q12700,559
http://example.com/wiki_20151228,7,8,http://www.wikidata.org/entity/Q3105,549
http://example.com/wiki_20151228,7,9,http://www.wikidata.org/entity/Q12703,545
http://example.com/wiki_20151228,7,10,http://www.wikidata.org/entity/Q12679,541
http://example.com/wiki_20160328,8,1,http://www.wikidata.org/entity/Q3093,858
http://example.com/wiki_20160328,8,2,http://www.wikidata.org/entity/Q21132911,591
http://example.com/wiki_20160328,8,3,http://www.wikidata.org/entity/Q12538,588
http://example.com/wiki_20160328,8,4,http://www.wikidata.org/entity/Q3249,580
http://example.com/wiki_20160328,8,5,http://www.wikidata.org/entity/Q12589,573
http://example.com/wiki_20160328,8,6,http://www.wikidata.org/entity/Q12700,568
http://example.com/wiki_20160328,8,7,http://www.wikidata.org/entity/Q287896,561
http://example.com/wiki_20160328,8,8,http://www.wikidata.org/entity/Q3105,560
http://example.com/wiki_20160328,8,9,http://www.wikidata.org/entity/Q12753,555
http://example.com/wiki_20160328,8,10,http://www.wikidata.org/entity/Q12703,553
http://example.com/wiki_20160621,9,1,http://www.wikidata.org/entity/Q707063,1205
http://example.com/wiki_20160621,9,2,http://www.wikidata.org/entity/Q707051,1177
http://example.com/wiki_20160621,9,3,http://www.wikidata.org/entity/Q670933,1176
http://example.com/wiki_20160621,9,4,http://www.wikidata.org/entity/Q314532,1159
http://example.com/wiki_20160621,9,5,http://www.wikidata.org/entity/Q3093,856
http://example.com/wiki_20160621,9,6,http://www.wikidata.org/entity/Q21132911,591
http://example.com/wiki_20160621,9,7,http://www.wikidata.org/entity/Q12538,583
http://example.com/wiki_20160621,9,8,http://www.wikidata.org/entity/Q3249,576
http://example.com/wiki_20160621,9,9,http://www.wikidata.org/entity/Q12589,569
http://example.com/wiki_20160621,9,10,http://www.wikidata.org/entity/Q12700,563
http://example.com/wiki_20160801,10,1,http://www.wikidata.org/entity/Q451110,1206
http://example.com/wiki_20160801,10,2,http://www.wikidata.org/entity/Q707063,1205
http://example.com/wiki_20160801,10,3,http://www.wikidata.org/entity/Q670933,1179
http://example.com/wiki_20160801,10,4,http://www.wikidata.org/entity/Q707051,1177
http://example.com/wiki_20160801,10,5,http://www.wikidata.org/entity/Q314532,1159
http://example.com/wiki_20160801,10,6,http://www.wikidata.org/entity/Q3093,860
http://example.com/wiki_20160801,10,7,http://www.wikidata.org/entity/Q21132911,594
http://example.com/wiki_20160801,10,8,http://www.wikidata.org/entity/Q12538,588
http://example.com/wiki_20160801,10,9,http://www.wikidata.org/entity/Q3249,582
http://example.com/wiki_20160801,10,10,http://www.wikidata.org/entity/Q12589,574
