File,Version,Rank,Name,Count
http://example.com/dbpedia_3-7,3,9,http://www.w3.org/2003/01/geo/wgs84_pos#long,378584
http://example.com/dbpedia_3-7,3,10,http://www.w3.org/2003/01/geo/wgs84_pos#lat,378582
http://example.com/dbpedia_3-8,4,1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,13647372
http://example.com/dbpedia_3-8,4,2,http://xmlns.com/foaf/0.1/name,1899866
http://example.com/dbpedia_3-8,4,3,http://dbpedia.org/ontology/team,780134
http://example.com/dbpedia_3-8,4,4,http://dbpedia.org/ontology/country,584947
http://example.com/dbpedia_3-8,4,5,http://dbpedia.org/ontology/isPartOf,545140
http://example.com/dbpedia_3-8,4,6,http://dbpedia.org/ontology/birthPlace,486291
http://example.com/dbpedia_3-8,4,7,http://dbpedia.org/ontology/genre,430231
http://example.com/dbpedia_3-8,4,8,http://www.georss.org/georss/point,422704
http://example.com/dbpedia_3-8,4,9,http://www.w3.org/2003/01/geo/wgs84_pos#long,422680
http://example.com/dbpedia_3-8,4,10,http://www.w3.org/2003/01/geo/wgs84_pos#lat,422664
http://example.com/dbpedia_3-9,5,1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,16366483
http://example.com/dbpedia_3-9,5,2,http://xmlns.com/foaf/0.1/name,2202153
http://example.com/dbpedia_3-9,5,3,http://dbpedia.org/ontology/team,1368078
http://example.com/dbpedia_3-9,5,4,http://dbpedia.org/ontology/isPartOf,675730
http://example.com/dbpedia_3-9,5,5,http://dbpedia.org/ontology/country,624402
http://example.com/dbpedia_3-9,5,6,http://dbpedia.org/ontology/years,587328
http://example.com/dbpedia_3-9,5,7,http://dbpedia.org/ontology/careerStation,577196
http://example.com/dbpedia_3-9,5,8,http://www.w3.org/2003/01/geo/wgs84_pos#long,472855
http://example.com/dbpedia_3-9,5,9,http://www.w3.org/2003/01/geo/wgs84_pos#lat,472846
http://example.com/dbpedia_3-9,5,10,http://www.georss.org/georss/point,471116
http://example.com/dbpedia_2015-04,6,1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,6104300
http://example.com/dbpedia_2015-04,6,2,http://xmlns.com/foaf/0.1/name,3490133
http://example.com/dbpedia_2015-04,6,3,http://dbpedia.org/ontology/team,1571760
http://example.com/dbpedia_2015-04,6,4,http://purl.org/dc/elements/1.1/description,1189755
http://example.com/dbpedia_2015-04,6,5,http://dbpedia.org/ontology/birthPlace,1070276
http://example.com/dbpedia_2015-04,6,6,http://dbpedia.org/ontology/birthYear,1028894
http://example.com/dbpedia_2015-04,6,7,http://dbpedia.org/ontology/isPartOf,826515
http://example.com/dbpedia_2015-04,6,8,http://dbpedia.org/ontology/careerStation,826399
http://example.com/dbpedia_2015-04,6,9,http://dbpedia.org/ontology/birthDate,819799
http://example.com/dbpedia_2015-04,6,10,http://dbpedia.org/ontology/years,781814
http://example.com/dbpedia_2015-10,7,1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,5074557
http://example.com/dbpedia_2015-10,7,2,http://xmlns.com/foaf/0.1/name,4335170
http://example.com/dbpedia_2015-10,7,3,http://dbpedia.org/ontology/team,1825970
http://example.com/dbpedia_2015-10,7,4,http://purl.org/dc/elements/1.1/description,1189189
http://example.com/dbpedia_2015-10,7,5,http://dbpedia.org/ontology/birthPlace,1158530
http://example.com/dbpedia_2015-10,7,6,http://dbpedia.org/ontology/birthYear,1047954
http://example.com/dbpedia_2015-10,7,7,http://dbpedia.org/ontology/careerStation,890186
http://example.com/dbpedia_2015-10,7,8,http://dbpedia.org/ontology/isPartOf,885129
http://example.com/dbpedia_2015-10,7,9,http://dbpedia.org/ontology/birthDate,876116
http://example.com/dbpedia_2015-10,7,10,http://dbpedia.org/ontology/years,843320
http://example.com/dbpedia_2016-04,8,1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,5220968
http://example.com/dbpedia_2016-04,8,2,http://xmlns.com/foaf/0.1/name,4105829
http://example.com/dbpedia_2016-04,8,3,http://dbpedia.org/ontology/team,1892645
http://example.com/dbpedia_2016-04,8,4,http://dbpedia.org/ontology/birthPlace,1125245
http://example.com/dbpedia_2016-04,8,5,http://dbpedia.org/ontology/careerStation,920428
http://example.com/dbpedia_2016-04,8,6,http://dbpedia.org/ontology/isPartOf,897530
http://example.com/dbpedia_2016-04,8,7,http://dbpedia.org/ontology/years,872003
http://example.com/dbpedia_2016-04,8,8,http://purl.org/dc/elements/1.1/description,866616
http://example.com/dbpedia_2016-04,8,9,http://dbpedia.org/ontology/birthDate,819371
http://example.com/dbpedia_2016-04,8,10,http://dbpedia.org/ontology/birthYear,812229
http://example.com/dbpedia_2016-10,9,1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,5157198
http://example.com/dbpedia_2016-10,9,2,http://xmlns.com/foaf/0.1/name,3368646
http://example.com/dbpedia_2016-10,9,3,http://dbpedia.org/ontology/team,2007122
http://example.com/dbpedia_2016-10,9,4,http://dbpedia.org/ontology/birthPlace,1007392
http://example.com/dbpedia_2016-10,9,5,http://dbpedia.org/ontology/careerStation,977021
http://example.com/dbpedia_2016-10,9,6,http://dbpedia.org/ontology/years,927710
http://example.com/dbpedia_2016-10,9,7,http://dbpedia.org/ontology/isPartOf,912054
http://example.com/dbpedia_2016-10,9,8,http://dbpedia.org/ontology/country,769223
http://example.com/dbpedia_2016-10,9,9,http://dbpedia.org/ontology/numberOfGoals,650801
http://example.com/dbpedia_2016-10,9,10,http://dbpedia.org/ontology/numberOfMatches,645122
http://example.com/dbpedia_2019-08,10,1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,3942723
http://example.com/dbpedia_2019-08,10,2,http://xmlns.com/foaf/0.1/name,2876163
http://example.com/dbpedia_2019-08,10,3,http://dbpedia.org/ontology/birthPlace,781210
http://example.com/dbpedia_2019-08,10,4,http://dbpedia.org/ontology/country,517067
http://example.com/dbpedia_2019-08,10,5,http://dbpedia.org/ontology/birthDate,515322
http://example.com/dbpedia_2019-08,10,6,http://dbpedia.org/ontology/location,461506
http://example.com/dbpedia_2019-08,10,7,http://dbpedia.org/ontology/currentMember,392176
http://example.com/dbpedia_2019-08,10,8,http://dbpedia.org/ontology/occupation,376966
http://example.com/dbpedia_2019-08,10,9,http://dbpedia.org/ontology/starring,351283
http://example.com/dbpedia_2019-08,10,10,http://dbpedia.org/ontology/subdivision,343490
http://example.com/dbpedia_2019-09,11,1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,3941898
http://example.com/dbpedia_2019-09,11,2,http://xmlns.com/foaf/0.1/name,2910801
http://example.com/dbpedia_2019-09,11,3,http://dbpedia.org/ontology/birthPlace,781210
http://example.com/dbpedia_2019-09,11,4,http://dbpedia.org/ontology/country,517067
http://example.com/dbpedia_2019-09,11,5,http://dbpedia.org/ontology/birthDate,507694
http://example.com/dbpedia_2019-09,11,6,http://dbpedia.org/ontology/location,461506
http://example.com/dbpedia_2019-09,11,7,http://dbpedia.org/ontology/currentMember,392176
http://example.com/dbpedia_2019-09,11,8,http://dbpedia.org/ontology/occupation,376966
http://example.com/dbpedia_2019-09,11,9,http://dbpedia.org/ontology/starring,351283
http://example.com/dbpedia_2019-09,11,10,http://dbpedia.org/ontology/subdivision,343490
